date,open,high,low,close,volume,adj.close
2017/11/07,666,669,663,663,37000,663
2017/11/08,660,667,659,664,42700,664
2017/11/09,665,672,655,663,90700,663
2017/11/10,653,671,653,670,47900,670
2017/11/13,670,671,660,666,37300,666
2017/11/14,663,666,659,663,47100,663
2017/11/15,657,662,654,660,87000,660
2017/11/16,655,672,655,668,67100,668
2017/11/17,673,693,668,686,204500,686
2017/11/20,693,705,686,695,227200,695
2017/11/21,700,705,689,696,151300,696
2017/11/22,700,710,699,701,145200,701
2017/11/24,700,703,696,698,95200,698
2017/11/27,710,719,702,714,188100,714
2017/11/28,716,745,716,740,198900,740
2017/11/29,740,745,725,740,108600,740
2017/11/30,739,780,728,771,553300,771
2017/12/01,785,794,767,792,510100,792
2017/12/04,787,790,749,751,244800,751
2017/12/05,740,768,735,761,191600,761
2017/12/06,757,761,731,732,152500,732
2017/12/07,735,750,735,744,67200,744
2017/12/08,729,740,725,735,126900,735
2017/12/11,740,756,733,754,135500,754
2017/12/12,753,756,737,743,79300,743
2017/12/13,743,750,735,739,73400,739
2017/12/14,739,775,739,774,231400,774
2017/12/15,780,815,775,793,333300,793
2017/12/18,814,823,799,805,391500,805
2017/12/19,813,813,784,785,168400,785
2017/12/20,809,832,795,822,463100,822
2017/12/21,822,869,811,851,882300,851
2017/12/22,862,896,845,859,684700,859
2017/12/25,849,853,805,812,525800,812
2017/12/26,812,840,810,826,295800,826
2017/12/27,836,878,836,855,349800,855
2017/12/28,861,863,821,821,322700,821
2017/12/29,832,860,824,850,283200,850
2018/01/04,875,890,860,880,374800,880
2018/01/05,878,884,862,874,229900,874
2018/01/09,920,923,893,904,402700,904
2018/01/10,910,910,888,901,269400,901
2018/01/11,900,935,900,931,509100,931
2018/01/12,936,940,913,932,316400,932
2018/01/15,936,940,917,924,197900,924
2018/01/16,932,932,918,930,242600,930
2018/01/17,922,929,913,916,233200,916
2018/01/18,927,939,917,918,281800,918
2018/01/19,918,943,909,940,325100,940
2018/01/22,960,995,960,984,757500,984
2018/01/23,999,1003,960,984,652600,984
2018/01/24,980,981,951,965,423100,965
2018/01/25,955,988,940,967,444800,967
2018/01/26,967,967,943,954,365400,954
2018/01/29,955,957,916,929,635800,929
2018/01/30,915,917,901,907,560200,907
2018/01/31,890,907,875,882,409800,882
2018/02/01,830,850,820,834,725700,834
2018/02/02,847,866,837,840,500100,840
2018/02/05,810,828,806,814,411200,814
2018/02/06,740,766,714,745,630700,745
2018/02/07,765,770,727,728,279700,728
2018/02/08,743,753,731,745,304100,745
2018/02/09,712,728,706,727,290500,727
2018/02/13,737,746,695,697,527100,697
2018/02/14,703,708,676,689,329000,689
2018/02/15,699,706,687,701,217800,701
2018/02/16,705,720,698,710,282800,710
2018/02/19,734,748,713,748,502800,748
2018/02/20,745,747,728,742,360400,742
2018/02/21,744,767,737,751,354100,751
2018/02/22,751,762,731,753,442300,753
2018/02/23,760,777,754,777,341200,777
2018/02/26,789,794,775,785,373600,785
2018/02/27,796,802,780,793,319100,793
2018/02/28,795,819,794,800,391300,800
2018/03/01,802,830,800,821,518100,821
2018/03/02,800,816,785,804,407800,804
2018/03/05,800,809,775,779,535600,779
2018/03/06,794,808,790,796,208800,796
2018/03/07,788,808,785,794,226700,794
2018/03/08,809,819,804,810,264900,810
2018/03/09,825,834,797,809,343400,809
2018/03/12,835,851,818,841,591500,841
2018/03/13,849,867,832,843,620700,843
2018/03/14,851,911,843,908,1085700,908
2018/03/15,923,936,886,930,1642700,930
2018/03/16,932,934,913,928,736600,928
2018/03/19,914,916,857,887,766600,887
2018/03/20,857,913,856,909,491600,909
2018/03/22,894,920,885,900,474100,900
2018/03/23,855,883,852,863,540800,863
2018/03/26,863,895,851,894,499500,894
2018/03/27,924,925,888,907,742900,907
2018/03/28,895,910,885,907,544900,907
2018/03/29,912,935,890,933,867000,933
2018/03/30,948,975,932,943,1253700,943
2018/04/02,950,965,941,946,678800,946
2018/04/03,925,941,918,935,412600,935
2018/04/04,940,940,922,934,340700,934
2018/04/05,945,947,915,919,421100,919
2018/04/06,919,931,908,921,313400,921
2018/04/09,913,938,905,934,251800,934
2018/04/10,933,945,920,926,258300,926
2018/04/11,924,925,888,893,311700,893
2018/04/12,889,923,888,905,196200,905
2018/04/13,908,914,897,909,202800,909
2018/04/16,905,918,885,888,266500,888
2018/04/17,887,893,858,872,264800,872
2018/04/18,880,893,868,879,152700,879
2018/04/19,880,890,870,884,167800,884
2018/04/20,880,889,871,876,160100,876
2018/04/23,866,886,866,868,195700,868
2018/04/24,873,893,871,885,150900,885
2018/04/25,885,886,867,873,226900,873
2018/04/26,870,885,867,879,196400,879
2018/04/27,880,882,870,875,195400,875
2018/05/01,875,906,862,891,232200,891
2018/05/02,897,905,892,896,384700,896
2018/05/07,969,1046,954,1046,4328400,1046
2018/05/08,1062,1196,1062,1196,7120500,1196
2018/05/09,1185,1241,1162,1230,3435500,1230
2018/05/10,1211,1226,1165,1216,1289900,1216
2018/05/11,1202,1255,1184,1228,1418600,1228
2018/05/14,1217,1233,1166,1173,808100,1173
2018/05/15,1194,1238,1189,1208,924200,1208
2018/05/16,1205,1278,1193,1270,1417600,1270
2018/05/17,1255,1315,1244,1303,1280400,1303
2018/05/18,1305,1319,1273,1300,855600,1300
2018/05/21,1300,1350,1281,1296,1320700,1296
2018/05/22,1289,1326,1276,1294,690900,1294
2018/05/23,1299,1299,1236,1284,929000,1284
2018/05/24,1290,1318,1262,1310,855900,1310
2018/05/25,1299,1313,1287,1288,473600,1288
2018/05/28,1287,1325,1270,1275,545300,1275
2018/05/29,1263,1272,1237,1258,502100,1258
2018/05/30,1235,1270,1221,1247,538400,1247
2018/05/31,1270,1303,1263,1288,612000,1288
2018/06/01,1279,1367,1272,1356,992900,1356
2018/06/04,1367,1389,1223,1233,1603900,1233
2018/06/05,1230,1239,1195,1234,888200,1234
