what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1343556056298
java.vendor,sysinfo,,,"Apple Inc.",1343556056298
java.version,sysinfo,,,"1.6.0_33",1343556056298
java.vm.info,sysinfo,,,"mixed mode",1343556056298
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1343556056298
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1343556056298
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343556056298
java.vm.specification.version,sysinfo,,,"1.0",1343556056298
java.vm.vendor,sysinfo,,,"Apple Inc.",1343556056298
java.vm.version,sysinfo,,,"20.8-b03-424",1343556056298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556058672
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1343556059007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556082340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556086381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556087186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556092499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556099454
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343556101438
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343556101532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556118688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556176018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556180432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556184543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556191458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556303210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556307931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556382036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556383207
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1343556458962
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1343556459078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343556460312
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343556460419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558192892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558200503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558217273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558226384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558245958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558247990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558276340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558284620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558292484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558295983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558313290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558314313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558321261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558330503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558340727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558353831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558359741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558366483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558402578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558408023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558409961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558472599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558477973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558482351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558485029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558495857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558498443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558506421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558510988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558536336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558571514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558589384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558613915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558630628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558640266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558647254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343558656331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343558681346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558688765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558721368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343558726494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343559926290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343559926501
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559939038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559939089
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1343559939730
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343559955052
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559958544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343559960528
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559965053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343559967524
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559970651
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343559970697
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560001247
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560007376
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560009998
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1343560010059
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343560012788
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560013059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560013107
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560021053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560026771
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560032715
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560053702
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560065198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560078765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560080788
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1343560080885
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560103913
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560110579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560126297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560183977
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343560191089
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560192834
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560204202
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560221269
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1343560237380
error,log,,,"Errors occurred during the build.",1343560237709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560237809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343560240838
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343560297509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343562780159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343562822488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343562983195
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343562986965
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343562989985
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343562993305
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343562997343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343563119984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343563181370
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563195263
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563196982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563367875
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1343563376309
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1343563388360
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1343563388407
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1343563389348
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1343563389368
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1343563389400
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1343563389416
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1343563389450
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1343563389487
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1343563389489
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1343563392598
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1343563393794
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1343563393808
error,log,,,"Provisioning exception",1343563394779
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1343563396185
error,log,,,"Provisioning exception",1343563402709
error,log,,,"Provisioning exception",1343563424281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563428844
error,log,,,"Provisioning exception",1343563435466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563463557
error,log,,,"Provisioning exception",1343563468220
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1343563468281
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1343563468302
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1343563468372
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1343563468436
error,log,,,"Some sites could not be found.  See the error log for more detail.",1343563474733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343563474772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343563475999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563489179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563501373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563510663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563596957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563604666
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563608108
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563719265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343563751219
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563762868
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563765337
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563784298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563845663
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563859953
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563860015
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563877297
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563877297
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563882023
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563882280
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563882322
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563912372
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563913025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563913066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563938601
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563938825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563953933
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563954230
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563954270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343563962654
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563967075
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563967122
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563971067
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563971067
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563972760
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563972760
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563981773
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343563981773
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1343564040519
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564059477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343564191867
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564194187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564194228
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343564194394
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564201716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343564202983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564209255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343564212846
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564287932
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564291014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343564295725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343564304893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343564310678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343568075197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343568085314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343568093580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343568096580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343568098071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343568157782
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568162043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343568169234
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568171057
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568174410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343568188773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343568190911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568192764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343568217665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343568219136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343568227179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343568237107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343568245213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343568249742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568251921
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568264582
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568265466
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568270078
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568271818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568298509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568310029
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568356525
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1343568361226
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568370035
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1343568410333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568415325
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568427721
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568437387
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343568438995
